grid_cod,POINT_X,POINT_Y,Value
13340,722473.783823,4365998.92766,4
13341,722481.521526,4365998.93514,4
13342,722489.259306,4365998.94263,4
13343,722496.99701,4365998.95013,4
13344,722504.734791,4365998.95764,4
13345,722512.472495,4365998.96516,4
13346,722520.210203,4365998.9726,4
13347,722527.947986,4365998.98013,4
13348,722535.685692,4365998.98767,4
13349,722543.423399,4365998.99521,4
13350,722551.161185,4365999.00269,4
13351,722558.898893,4365999.01025,4
13352,722566.636679,4365999.01782,4
13353,722574.374388,4365999.0254,4
13354,722582.112097,4365999.03298,4
13355,722589.849887,4365999.0405,4
13356,722597.587597,4365999.0481,4
13357,722605.325308,4365999.0557,4
13358,722613.063097,4365999.06332,4
13359,722620.800809,4365999.07094,4
13360,722628.538524,4365999.0785,4
13361,722636.276314,4365999.08613,4
13362,722644.014028,4365999.09378,4
13363,722651.751819,4365999.10143,4
13364,722659.489536,4365999.10902,4
13365,722667.227251,4365999.11669,4
13366,722674.965045,4365999.12436,4
13367,722682.702761,4365999.13205,4
13368,722690.440555,4365999.13974,4
13660,722334.499203,4366006.50138,4
13661,722342.236888,4366006.50873,4
13662,722349.974576,4366006.516,4
13663,722357.712339,4366006.52337,4
13664,722365.450026,4366006.53074,1
13665,722373.187713,4366006.53811,1
13666,722380.925481,4366006.54542,1
13667,722388.663169,4366006.55281,1
13668,722396.400858,4366006.56021,4
13669,722404.138625,4366006.56762,4
13670,722411.876315,4366006.57503,4
13671,722419.614085,4366006.58238,4
13672,722427.351776,4366006.58981,4
13673,722435.089467,4366006.59725,4
13674,722442.827237,4366006.6047,4
13675,722450.564929,4366006.61215,4
13676,722458.302625,4366006.61953,4
13677,722466.040396,4366006.62701,4
13678,722473.77809,4366006.63448,4
13679,722481.515862,4366006.64197,4
13680,722489.253558,4366006.64946,4
13681,722496.991256,4366006.65688,4
13682,722504.729029,4366006.66439,4
13683,722512.466726,4366006.67191,4
13684,722520.204501,4366006.67943,4
13685,722527.942201,4366006.68688,4
13686,722535.6799,4366006.69442,4
13687,722543.417676,4366006.70197,4
13688,722551.155376,4366006.70952,4
13689,722558.893076,4366006.71708,4
13690,722566.630856,4366006.72458,4
13691,722574.368557,4366006.73215,4
13692,722582.106336,4366006.73974,4
13693,722589.844038,4366006.74733,4
13694,722597.581741,4366006.75493,4
13695,722605.319447,4366006.76246,4
13696,722613.057228,4366006.77008,4
13697,722620.794932,4366006.7777,4
13698,722628.532714,4366006.78533,4
13699,722636.27042,4366006.79297,4
13700,722644.008128,4366006.80054,4
13701,722651.745912,4366006.80819,4
13702,722659.483619,4366006.81585,4
13703,722667.221404,4366006.82353,2
13704,722674.959114,4366006.83113,4
13705,722682.696823,4366006.83881,4
13706,722690.434609,4366006.8465,4
13997,722326.755855,4366014.20077,2
13998,722334.493609,4366014.20811,4
13999,722342.231287,4366014.21546,4
14000,722349.969042,4366014.22281,4
14001,722357.706723,4366014.2301,4
14002,722365.444402,4366014.23747,4
14003,722373.182159,4366014.24485,4
14004,722380.919839,4366014.25223,1
14005,722388.65752,4366014.25962,1
14006,722396.395281,4366014.26695,4
14007,722404.132962,4366014.27435,4
14008,722411.870722,4366014.28177,4
14009,722419.608405,4366014.28919,4
14010,722427.346088,4366014.29663,4
14011,722435.083774,4366014.30399,4
14012,722442.821536,4366014.31143,4
14013,722450.559221,4366014.31889,4
14014,722458.296984,4366014.32635,4
14015,722466.03467,4366014.33382,4
14016,722473.772359,4366014.34122,4
14017,722481.510123,4366014.34871,4
14018,722489.247811,4366014.3562,4
14019,722496.985576,4366014.3637,4
14020,722504.723267,4366014.37113,4
14021,722512.460956,4366014.37865,4
14022,722520.198723,4366014.38617,4
14023,722527.936414,4366014.3937,4
14024,722535.674105,4366014.40124,4
14025,722543.411876,4366014.40871,4
14026,722551.149567,4366014.41627,4
14027,722558.887337,4366014.42383,4
14028,722566.62503,4366014.4314,4
14029,722574.362724,4366014.43898,4
14030,722582.100497,4366014.44649,4
14031,722589.838192,4366014.45408,4
14032,722597.575887,4366014.46168,4
14033,722605.31366,4366014.46929,4
14034,722613.051356,4366014.4769,4
14035,722620.789055,4366014.48445,4
14036,722628.52683,4366014.49208,4
14037,722636.264527,4366014.49972,4
14038,722644.002303,4366014.50737,4
14039,722651.740004,4366014.51495,4
14040,722659.477703,4366014.52261,4
14041,722667.215481,4366014.53028,4
14042,722674.953181,4366014.53796,4
14043,722682.690959,4366014.54564,2
14044,722690.428663,4366014.55326,4
14335,722326.750344,4366021.90757,4
14336,722334.488015,4366021.91483,4
14337,722342.225685,4366021.92218,4
14338,722349.963433,4366021.92954,4
14339,722357.701104,4366021.9369,4
14340,722365.438775,4366021.94427,4
14341,722373.176527,4366021.95157,4
14342,722380.914199,4366021.95896,4
14343,722388.65195,4366021.96635,4
14344,722396.389623,4366021.97375,4
14345,722404.127297,4366021.98116,4
14346,722411.865051,4366021.9885,4
14347,722419.602727,4366021.99592,4
14348,722427.340402,4366022.00335,4
14349,722435.078156,4366022.0108,4
14350,722442.815833,4366022.01824,4
14351,722450.553512,4366022.02562,4
14352,722458.291267,4366022.03308,4
14353,722466.028946,4366022.04055,4
14354,722473.766702,4366022.04803,4
14355,722481.504383,4366022.05544,4
14356,722489.242063,4366022.06293,4
14357,722496.979821,4366022.07043,4
14358,722504.717502,4366022.07794,4
14359,722512.455261,4366022.08546,4
14360,722520.192945,4366022.09291,4
14361,722527.930628,4366022.10044,4
14362,722535.668389,4366022.10798,4
14363,722543.406072,4366022.11553,4
14364,722551.143756,4366022.12308,4
14365,722558.881521,4366022.13057,4
14366,722566.619206,4366022.13814,4
14367,722574.356892,4366022.14571,4
14368,722582.094656,4366022.1533,4
14369,722589.832343,4366022.16089,4
14370,722597.57011,4366022.16842,4
14371,722605.307797,4366022.17603,4
14372,722613.045486,4366022.18364,4
14373,722620.783252,4366022.19127,4
14374,722628.520944,4366022.19882,4
14375,722636.258712,4366022.20647,2
14376,722643.996402,4366022.21411,4
14377,722651.734093,4366022.22177,4
14378,722659.471862,4366022.22943,4
14379,722667.209557,4366022.23702,4
14380,722674.94725,4366022.2447,4
14381,722682.68502,4366022.25239,4
14382,722690.422714,4366022.26008,4
14672,722319.007019,4366029.60695,2
14673,722326.744757,4366029.61429,4
14674,722334.482419,4366029.62163,4
14675,722342.220158,4366029.62898,4
14676,722349.957823,4366029.63625,4
14677,722357.695486,4366029.64362,4
14678,722365.433227,4366029.65099,4
14679,722373.170892,4366029.65837,4
14680,722380.908556,4366029.66575,4
14681,722388.646301,4366029.67307,4
14682,722396.383967,4366029.68047,4
14683,722404.121634,4366029.68788,4
14684,722411.859378,4366029.6953,4
14685,722419.597045,4366029.70272,4
14686,722427.334793,4366029.71008,4
14687,722435.072462,4366029.71752,4
14688,722442.810131,4366029.72496,4
14689,722450.547878,4366029.73242,4
14690,722458.28555,4366029.73981,4
14691,722466.023298,4366029.74728,4
14692,722473.760969,4366029.75476,4
14693,722481.498641,4366029.76224,4
14694,722489.236393,4366029.76966,4
14695,722496.974066,4366029.77716,4
14696,722504.711739,4366029.78467,4
14697,722512.44949,4366029.79219,4
14698,722520.187165,4366029.79971,4
14699,722527.924917,4366029.80725,4
14700,722535.662595,4366029.81471,4
14701,722543.400271,4366029.82226,4
14702,722551.138025,4366029.82981,4
14703,722558.875702,4366029.83737,4
14704,722566.613379,4366029.84494,4
14705,722574.351137,4366029.85245,4
14706,722582.088816,4366029.86003,4
14707,722589.826572,4366029.86763,4
14708,722597.564252,4366029.87523,4
